0	0	1500
0	50	1500
0	100	1500
0	150	1500
0	200	1500
0	250	1500
0	300	1500
0	650	1500
0	700	1500
0	850	1500
0	950	1500
0	1150	1500
0	1200	1500
0	1250	1500
0	1300	1500
0	1400	1500
0	1900	1500
0	18350	1500
0	18400	1500
50	0	1500
50	50	1500
50	100	1500
50	150	1500
50	200	1500
50	250	1500
50	300	1500
50	350	1500
50	650	1500
50	700	1500
50	750	1500
50	850	1500
50	900	1500
50	950	1500
50	1050	1500
50	1150	1500
50	1200	1500
50	1250	1500
50	1300	1500
50	1400	1500
50	1900	1500
50	18350	1500
50	18400	1500
100	0	1500
100	50	1500
100	100	1500
100	150	1500
100	200	1500
100	250	1500
100	300	1500
100	350	1500
100	650	1500
100	700	1500
100	750	1500
100	850	1500
100	900	1500
100	950	1500
100	1050	1500
100	1150	1500
100	1200	1500
100	1250	1500
100	1300	1500
100	1400	1500
100	1900	1500
100	18350	1500
100	18400	1500
150	0	1500
150	50	1500
150	100	1500
150	150	1500
150	200	1500
150	250	1500
150	300	1500
150	350	1500
150	650	1500
150	700	1500
150	750	1500
150	850	1500
150	900	1500
150	950	1500
150	1050	1500
150	1150	1500
150	1200	1500
150	1250	1500
150	1300	1500
150	1400	1500
150	1900	1500
150	18350	1500
150	18400	1500
200	0	1500
200	50	1500
200	100	1500
200	150	1500
200	200	1500
200	250	1500
200	300	1500
200	650	1500
200	700	1500
200	750	1500
200	850	1500
200	900	1500
200	950	1500
200	1050	1500
200	1150	1500
200	1200	1500
200	1250	1500
200	1300	1500
200	1900	1500
200	18350	1500
200	18400	1500
250	0	1500
250	50	1500
250	100	1500
250	150	1500
250	200	1500
250	250	1500
250	300	1500
250	650	1500
250	700	1500
250	750	1500
250	900	1500
250	950	1500
250	1050	1500
250	1150	1500
250	1250	1500
250	1300	1500
250	1350	1500
250	1900	1500
250	18350	1500
250	18400	1500
300	0	1500
300	50	1500
300	100	1500
300	150	1500
300	200	1500
300	250	1500
300	300	1500
300	650	1500
300	750	1500
300	900	1500
300	950	1500
300	1150	1500
300	1250	1500
300	1300	1500
300	1350	1500
300	1900	1500
300	18350	1500
300	18400	1500
350	0	1500
350	50	1500
350	100	1500
350	150	1500
350	950	1500
350	1150	1500
350	1250	1500
350	1300	1500
350	1350	1500
350	1900	1500
350	18350	1500
350	18400	1500
400	0	1500
400	50	1500
400	100	1500
400	1300	1500
400	1350	1500
400	1900	1500
400	18350	1500
400	18400	1500
450	1300	1500
450	1350	1500
450	1900	1500
450	18350	1500
450	18400	1500
500	1300	1500
500	1900	1500
500	18350	1500
500	18400	1500
550	1300	1500
550	1900	1500
550	18350	1500
550	18400	1500
600	1300	1500
600	1900	1500
600	1950	1500
600	18350	1500
600	18400	1500
650	1300	1500
650	1900	1500
650	18350	1500
650	18400	1500
700	1900	1500
700	18300	1500
700	18350	1500
700	18400	1500
750	1900	1500
750	18300	1500
750	18350	1500
750	18400	1500
800	1900	1500
800	1950	1500
800	18300	1500
800	18350	1500
800	18400	1500
850	1900	1500
850	1950	1500
850	18300	1500
850	18350	1500
850	18400	1500
900	1900	1500
900	1950	1500
900	18350	1500
900	18400	1500
950	1950	1500
950	18350	1500
950	18400	1500
1000	1950	1500
1000	2000	1500
1000	18350	1500
1000	18400	1500
1050	1950	1500
1050	2000	1500
1050	18350	1500
1050	18400	1500
1100	1900	1500
1100	1950	1500
1100	2000	1500
1100	18350	1500
1150	1850	1500
1150	1900	1500
1150	18350	1500
1200	1850	1500
1200	1900	1500
1250	1850	1500
1250	1900	1500
1250	18200	1500
1250	18250	1500
1300	1850	1500
1300	1900	1500
1300	18200	1500
1300	18250	1500
1300	18300	1500
1350	1850	1500
1350	1900	1500
1350	18250	1500
1350	18300	1500
1400	1850	1500
1400	1900	1500
1400	18250	1500
1400	18300	1500
1400	18350	1500
1450	1850	1500
1450	1900	1500
1450	18250	1500
1450	18300	1500
1450	18350	1500
1500	1850	1500
1500	1900	1500
1500	18250	1500
1500	18300	1500
1500	18350	1500
1550	550	1500
1550	1850	1500
1550	1900	1500
1550	18250	1500
1550	18300	1500
1550	18350	1500
1600	550	1500
1600	1850	1500
1600	1900	1500
1600	18300	1500
1600	18350	1500
1650	550	1500
1650	1850	1500
1650	1900	1500
1650	18300	1500
1650	18350	1500
1700	550	1500
1700	1850	1500
1700	1900	1500
1700	18300	1500
1700	18350	1500
1750	550	1500
1750	1850	1500
1750	1900	1500
1750	18300	1500
1750	18350	1500
1800	550	1500
1800	1850	1500
1800	1900	1500
1800	18300	1500
1800	18350	1500
1850	1850	1500
1850	1900	1500
1850	18300	1500
1850	18350	1500
1900	1850	1500
1900	18300	1500
1900	18350	1500
1950	1850	1500
1950	18250	1500
1950	18300	1500
1950	18350	1500
2000	0	1500
2000	1850	1500
2000	18300	1500
2000	18350	1500
2050	0	1500
2050	1850	1500
2050	18250	1500
2050	18300	1500
2050	18350	1500
2100	0	1500
2100	1850	1500
2100	18250	1500
2100	18300	1500
2100	18350	1500
2150	0	1500
2150	1850	1500
2150	18250	1500
2150	18300	1500
2150	18350	1500
2200	0	1500
2200	1850	1500
2200	18250	1500
2200	18300	1500
2200	18350	1500
2250	0	1500
2250	1850	1500
2250	18250	1500
2250	18300	1500
2250	18350	1500
2300	0	1500
2300	1850	1500
2300	18250	1500
2300	18300	1500
2300	18350	1500
2350	1850	1500
2350	1900	1500
2350	18250	1500
2350	18300	1500
2350	18350	1500
2400	1850	1500
2400	1900	1500
2400	18300	1500
2400	18350	1500
2400	18500	1500
2450	1900	1500
2450	18300	1500
2450	18350	1500
2500	1900	1500
2500	18300	1500
2500	18350	1500
2550	1800	1500
2550	1850	1500
2550	1900	1500
2550	18300	1500
2550	18400	1500
2600	100	1500
2600	1750	1500
2600	1800	1500
2600	1850	1500
2600	18300	1500
2600	18350	1500
2650	0	1500
2650	100	1500
2650	1750	1500
2650	1800	1500
2650	1850	1500
2650	18300	1500
2700	0	1500
2700	100	1500
2700	1750	1500
2700	1800	1500
2700	1850	1500
2700	13200	1500
2700	13250	1500
2750	0	1500
2750	100	1500
2750	1750	1500
2750	1800	1500
2750	18300	1500
2750	18350	1500
2800	0	1500
2800	100	1500
2800	900	1500
2800	1750	1500
2800	1800	1500
2800	18300	1500
2800	18350	1500
2800	18400	1500
2800	18500	1500
2850	0	1500
2850	100	1500
2850	900	1500
2850	1750	1500
2850	1800	1500
2850	18300	1500
2850	18350	1500
2850	18400	1500
2850	18500	1500
2850	18550	1500
2900	200	1500
2900	900	1500
2900	1750	1500
2900	1800	1500
2900	18350	1500
2900	18400	1500
2900	18500	1500
2900	18550	1500
2950	200	1500
2950	900	1500
2950	1300	1500
2950	1750	1500
2950	1800	1500
2950	16950	1500
2950	17000	1500
2950	18350	1500
2950	18400	1500
2950	18450	1500
3000	200	1500
3000	900	1500
3000	1300	1500
3000	1750	1500
3000	16950	1500
3000	18350	1500
3000	18400	1500
3000	18450	1500
3050	0	1500
3050	200	1500
3050	900	1500
3050	1300	1500
3050	1750	1500
3050	1800	1500
3050	18350	1500
3050	18400	1500
3050	18450	1500
3100	0	1500
3100	200	1500
3100	1300	1500
3100	1750	1500
3100	1800	1500
3100	18400	1500
3100	18450	1500
3100	18500	1500
3150	0	1500
3150	200	1500
3150	1300	1500
3150	1750	1500
3150	1800	1500
3150	18400	1500
3150	18450	1500
3150	18500	1500
3150	18550	1500
3200	0	1500
3200	100	1500
3200	200	1500
3200	1300	1500
3200	1750	1500
3200	1800	1500
3200	18400	1500
3200	18450	1500
3250	0	1500
3250	100	1500
3250	150	1500
3250	200	1500
3250	600	1500
3250	1300	1500
3250	1750	1500
3250	1800	1500
3250	18350	1500
3250	18400	1500
3250	18450	1500
3250	18550	1500
3300	0	1500
3300	100	1500
3300	150	1500
3300	200	1500
3300	600	1500
3300	1050	1500
3300	1100	1500
3300	1300	1500
3300	1750	1500
3300	1800	1500
3300	18350	1500
3300	18400	1500
3300	18450	1500
3350	0	1500
3350	100	1500
3350	150	1500
3350	200	1500
3350	500	1500
3350	550	1500
3350	600	1500
3350	850	1500
3350	900	1500
3350	1050	1500
3350	1100	1500
3350	1300	1500
3350	1750	1500
3350	1800	1500
3350	18400	1500
3350	18450	1500
3400	0	1500
3400	100	1500
3400	150	1500
3400	200	1500
3400	250	1500
3400	500	1500
3400	550	1500
3400	600	1500
3400	850	1500
3400	900	1500
3400	950	1500
3400	1000	1500
3400	1050	1500
3400	1100	1500
3400	1300	1500
3400	1750	1500
3400	1800	1500
3400	18400	1500
3400	18450	1500
3450	0	1500
3450	50	1500
3450	100	1500
3450	150	1500
3450	200	1500
3450	250	1500
3450	500	1500
3450	550	1500
3450	600	1500
3450	850	1500
3450	900	1500
3450	950	1500
3450	1000	1500
3450	1050	1500
3450	1100	1500
3450	1300	1500
3450	1700	1500
3450	1750	1500
3450	18350	1500
3450	18400	1500
3450	18450	1500
3500	0	1500
3500	50	1500
3500	100	1500
3500	150	1500
3500	200	1500
3500	250	1500
3500	500	1500
3500	550	1500
3500	600	1500
3500	850	1500
3500	900	1500
3500	950	1500
3500	1000	1500
3500	1050	1500
3500	1100	1500
3500	1300	1500
3500	1700	1500
3500	1750	1500
3500	18350	1500
3500	18400	1500
3500	18450	1500
3500	18500	1500
3550	0	1500
3550	50	1500
3550	100	1500
3550	150	1500
3550	200	1500
3550	250	1500
3550	500	1500
3550	550	1500
3550	600	1500
3550	650	1500
3550	850	1500
3550	900	1500
3550	950	1500
3550	1000	1500
3550	1050	1500
3550	1100	1500
3550	1700	1500
3550	1750	1500
3550	18350	1500
3550	18400	1500
3550	18450	1500
3550	18500	1500
3600	0	1500
3600	50	1500
3600	100	1500
3600	200	1500
3600	250	1500
3600	500	1500
3600	550	1500
3600	650	1500
3600	850	1500
3600	900	1500
3600	950	1500
3600	1000	1500
3600	1050	1500
3600	1100	1500
3600	1350	1500
3600	1700	1500
3600	1750	1500
3600	18350	1500
3600	18400	1500
3600	18450	1500
3600	18500	1500
3600	18550	1500
3650	0	1500
3650	50	1500
3650	100	1500
3650	200	1500
3650	250	1500
3650	500	1500
3650	550	1500
3650	650	1500
3650	850	1500
3650	900	1500
3650	950	1500
3650	1000	1500
3650	1050	1500
3650	1100	1500
3650	1300	1500
3650	1350	1500
3650	1700	1500
3650	1750	1500
3650	18350	1500
3650	18400	1500
3650	18450	1500
3650	18550	1500
3700	0	1500
3700	50	1500
3700	100	1500
3700	150	1500
3700	200	1500
3700	250	1500
3700	500	1500
3700	550	1500
3700	650	1500
3700	850	1500
3700	900	1500
3700	950	1500
3700	1000	1500
3700	1050	1500
3700	1100	1500
3700	1300	1500
3700	1350	1500
3700	1700	1500
3700	1750	1500
3700	18350	1500
3700	18400	1500
3700	18450	1500
3750	0	1500
3750	50	1500
3750	100	1500
3750	150	1500
3750	200	1500
3750	250	1500
3750	550	1500
3750	650	1500
3750	700	1500
3750	850	1500
3750	900	1500
3750	950	1500
3750	1000	1500
3750	1050	1500
3750	1100	1500
3750	1300	1500
3750	1350	1500
3750	1700	1500
3750	1750	1500
3750	18350	1500
3750	18400	1500
3750	18450	1500
3800	0	1500
3800	100	1500
3800	200	1500
3800	250	1500
3800	500	1500
3800	550	1500
3800	650	1500
3800	850	1500
3800	900	1500
3800	950	1500
3800	1000	1500
3800	1050	1500
3800	1100	1500
3800	1300	1500
3800	1350	1500
3800	1700	1500
3800	1750	1500
3800	18350	1500
3800	18400	1500
3800	18450	1500
3850	0	1500
3850	50	1500
3850	100	1500
3850	150	1500
3850	200	1500
3850	250	1500
3850	500	1500
3850	550	1500
3850	700	1500
3850	800	1500
3850	850	1500
3850	900	1500
3850	950	1500
3850	1000	1500
3850	1050	1500
3850	1100	1500
3850	1150	1500
3850	1300	1500
3850	1350	1500
3850	1700	1500
3850	1750	1500
3850	18300	1500
3850	18350	1500
3850	18400	1500
3900	0	1500
3900	50	1500
3900	100	1500
3900	150	1500
3900	200	1500
3900	250	1500
3900	500	1500
3900	550	1500
3900	650	1500
3900	700	1500
3900	800	1500
3900	850	1500
3900	900	1500
3900	950	1500
3900	1000	1500
3900	1050	1500
3900	1100	1500
3900	1150	1500
3900	1300	1500
3900	1350	1500
3900	1700	1500
3900	1750	1500
3900	18300	1500
3900	18350	1500
3900	18400	1500
3950	0	1500
3950	50	1500
3950	100	1500
3950	150	1500
3950	200	1500
3950	250	1500
3950	500	1500
3950	550	1500
3950	600	1500
3950	650	1500
3950	700	1500
3950	750	1500
3950	800	1500
3950	850	1500
3950	900	1500
3950	950	1500
3950	1000	1500
3950	1050	1500
3950	1100	1500
3950	1150	1500
3950	1200	1500
3950	1250	1500
3950	1300	1500
3950	1350	1500
3950	1400	1500
3950	1450	1500
3950	1500	1500
3950	1550	1500
3950	1600	1500
3950	1650	1500
3950	1700	1500
3950	1750	1500
3950	18300	1500
3950	18350	1500
3950	18400	1500
4000	0	1500
4000	50	1500
4000	100	1500
4000	150	1500
4000	200	1500
4000	250	1500
4000	500	1500
4000	550	1500
4000	600	1500
4000	650	1500
4000	700	1500
4000	750	1500
4000	800	1500
4000	850	1500
4000	900	1500
4000	950	1500
4000	1000	1500
4000	1050	1500
4000	1100	1500
4000	1150	1500
4000	1200	1500
4000	1250	1500
4000	1300	1500
4000	1350	1500
4000	1400	1500
4000	1450	1500
4000	1500	1500
4000	1550	1500
4000	1600	1500
4000	1650	1500
4000	1700	1500
4000	1750	1500
4000	18300	1500
4000	18350	1500
4000	18400	1500
4000	18550	1500
4050	0	1500
4050	50	1500
4050	100	1500
4050	150	1500
4050	200	1500
4050	250	1500
4050	450	1500
4050	500	1500
4050	550	1500
4050	600	1500
4050	650	1500
4050	700	1500
4050	750	1500
4050	800	1500
4050	850	1500
4050	900	1500
4050	950	1500
4050	1000	1500
4050	1050	1500
4050	1100	1500
4050	1150	1500
4050	1200	1500
4050	1250	1500
4050	1300	1500
4050	1350	1500
4050	1400	1500
4050	1450	1500
4050	1500	1500
4050	1550	1500
4050	1600	1500
4050	1650	1500
4050	1700	1500
4050	1750	1500
4050	18300	1500
4050	18350	1500
4100	0	1500
4100	50	1500
4100	100	1500
4100	150	1500
4100	200	1500
4100	250	1500
4100	450	1500
4100	500	1500
4100	550	1500
4100	600	1500
4100	650	1500
4100	700	1500
4100	750	1500
4100	800	1500
4100	850	1500
4100	900	1500
4100	950	1500
4100	1000	1500
4100	1050	1500
4100	1100	1500
4100	1300	1500
4100	1350	1500
4100	1650	1500
4100	1700	1500
4100	18300	1500
4150	0	1500
4150	50	1500
4150	100	1500
4150	150	1500
4150	200	1500
4150	250	1500
4150	450	1500
4150	500	1500
4150	550	1500
4150	600	1500
4150	650	1500
4150	700	1500
4150	950	1500
4150	1000	1500
4150	1700	1500
4150	18300	1500
4200	0	1500
4200	50	1500
4200	100	1500
4200	150	1500
4200	200	1500
4200	250	1500
4200	450	1500
4200	500	1500
4200	550	1500
4200	600	1500
4200	1700	1500
4200	13250	1500
4200	18300	1500
4200	18350	1500
4250	0	1500
4250	50	1500
4250	100	1500
4250	150	1500
4250	200	1500
4250	250	1500
4250	400	1500
4250	450	1500
4250	500	1500
4250	550	1500
4250	600	1500
4250	13250	1500
4250	18300	1500
4250	18350	1500
4300	0	1500
4300	100	1500
4300	150	1500
4300	200	1500
4300	250	1500
4300	400	1500
4300	450	1500
4300	500	1500
4300	550	1500
4300	600	1500
4300	10700	1500
4300	10750	1500
4300	18300	1500
4300	18350	1500
4350	0	1500
4350	50	1500
4350	100	1500
4350	150	1500
4350	200	1500
4350	250	1500
4350	300	1500
4350	400	1500
4350	450	1500
4350	500	1500
4350	550	1500
4350	600	1500
4350	18300	1500
4350	18350	1500
4400	0	1500
4400	50	1500
4400	100	1500
4400	150	1500
4400	200	1500
4400	250	1500
4400	300	1500
4400	400	1500
4400	450	1500
4400	500	1500
4400	550	1500
4400	600	1500
4400	18300	1500
4400	18350	1500
4400	18400	1500
4450	0	1500
4450	50	1500
4450	100	1500
4450	150	1500
4450	200	1500
4450	250	1500
4450	300	1500
4450	400	1500
4450	450	1500
4450	500	1500
4450	550	1500
4450	600	1500
4450	18300	1500
4450	18350	1500
4450	18400	1500
4500	0	1500
4500	50	1500
4500	100	1500
4500	150	1500
4500	200	1500
4500	250	1500
4500	300	1500
4500	400	1500
4500	450	1500
4500	500	1500
4500	550	1500
4500	600	1500
4500	18350	1500
4500	18400	1500
4550	0	1500
4550	50	1500
4550	100	1500
4550	150	1500
4550	200	1500
4550	250	1500
4550	300	1500
4550	450	1500
4550	500	1500
4550	550	1500
4550	600	1500
4550	18350	1500
4550	18400	1500
4600	0	1500
4600	50	1500
4600	100	1500
4600	150	1500
4600	200	1500
4600	250	1500
4600	300	1500
4600	450	1500
4600	500	1500
4600	550	1500
4600	600	1500
4600	18350	1500
4600	18400	1500
4650	0	1500
4650	50	1500
4650	100	1500
4650	150	1500
4650	200	1500
4650	300	1500
4650	400	1500
4650	450	1500
4650	500	1500
4650	550	1500
4650	600	1500
4650	18350	1500
4650	18400	1500
4700	0	1500
4700	50	1500
4700	100	1500
4700	150	1500
4700	200	1500
4700	250	1500
4700	300	1500
4700	350	1500
4700	400	1500
4700	450	1500
4700	500	1500
4700	550	1500
4700	18350	1500
4700	18400	1500
4750	0	1500
4750	50	1500
4750	100	1500
4750	150	1500
4750	200	1500
4750	250	1500
4750	300	1500
4750	350	1500
4750	400	1500
4750	450	1500
4750	500	1500
4750	550	1500
4750	18400	1500
4800	0	1500
4800	50	1500
4800	100	1500
4800	150	1500
4800	200	1500
4800	250	1500
4800	300	1500
4800	350	1500
4800	400	1500
4800	450	1500
4800	500	1500
4800	550	1500
4800	600	1500
4800	18350	1500
4800	18400	1500
4850	0	1500
4850	50	1500
