1020	150	30
1050	90	30
1050	120	30
1050	150	30
1140	90	30
1140	120	30
1170	90	30
1290	1350	30
1290	1380	30
1290	1410	30
1290	1440	30
1290	1470	30
1290	1500	30
1290	1530	30
1290	1560	30
1290	1590	30
1290	1620	30
1290	1650	30
1290	1680	30
1290	1710	30
1290	1740	30
1290	1770	30
1290	1800	30
1290	1830	30
1290	1860	30
1290	1890	30
1290	1920	30
1290	1950	30
1290	1980	30
1290	2010	30
1290	2040	30
1290	2070	30
1290	2100	30
1290	2130	30
1290	2160	30
1290	2190	30
1290	2220	30
1290	2250	30
1290	2400	30
1290	2430	30
1290	2460	30
1290	2490	30
1290	2520	30
1320	1350	30
1320	1380	30
1320	1410	30
1320	1440	30
1320	1470	30
1320	1500	30
1320	1530	30
1320	1560	30
1320	1590	30
1320	1620	30
1320	1650	30
1320	1680	30
1320	1710	30
1320	1740	30
1320	1770	30
1320	1800	30
1320	1830	30
1320	1860	30
1320	1890	30
1320	1920	30
1320	1950	30
1320	1980	30
1320	2010	30
1320	2040	30
1320	2070	30
1320	2100	30
1320	2130	30
1320	2160	30
1320	2190	30
1320	2220	30
1320	2250	30
1320	2400	30
1320	2430	30
1320	2460	30
1320	2490	30
1320	2520	30
1350	1290	30
1350	1320	30
1350	1350	30
1350	1380	30
1350	1410	30
1350	1440	30
1350	1470	30
1350	1500	30
1350	1530	30
1350	1560	30
1350	1590	30
1350	1620	30
1350	1650	30
1350	1680	30
1350	1710	30
1350	1740	30
1350	1770	30
1350	1800	30
1350	1830	30
1350	1860	30
1350	1890	30
1350	1920	30
1350	1950	30
1350	1980	30
1350	2010	30
1350	2040	30
1350	2070	30
1350	2100	30
1350	2130	30
1350	2160	30
1350	2190	30
1350	2220	30
1350	2250	30
1350	2280	30
1350	2310	30
1350	2340	30
1350	2370	30
1350	2400	30
1350	2430	30
1350	2460	30
1350	2490	30
1350	2520	30
1380	1290	30
1380	1320	30
1380	1350	30
1380	1380	30
1380	1410	30
1380	1440	30
1380	1470	30
1380	1500	30
1380	1530	30
1380	1560	30
1380	1590	30
1380	1620	30
1380	1650	30
1380	1680	30
1380	1710	30
1380	1740	30
1380	1770	30
1380	1800	30
1380	1830	30
1380	1860	30
1380	1890	30
1380	1920	30
1380	1950	30
1380	1980	30
1380	2010	30
1380	2040	30
1380	2070	30
1380	2100	30
1380	2130	30
1380	2160	30
1380	2190	30
1380	2220	30
1380	2250	30
1380	2280	30
1380	2310	30
1380	2340	30
1380	2370	30
1380	2400	30
1380	2430	30
1380	2460	30
1380	2490	30
1380	2520	30
1410	1290	30
1410	1320	30
1410	1350	30
1410	1380	30
1410	1410	30
1410	1440	30
1410	1470	30
1410	1500	30
1410	1530	30
1410	1560	30
1410	1590	30
1410	1620	30
1410	1650	30
1410	1680	30
1410	1710	30
1410	1740	30
1410	1770	30
1410	1800	30
1410	1830	30
1410	1860	30
1410	1890	30
1410	1920	30
1410	1950	30
1410	1980	30
1410	2010	30
1410	2040	30
1410	2070	30
1410	2100	30
1410	2130	30
1410	2160	30
1410	2190	30
1410	2220	30
1410	2250	30
1410	2280	30
1410	2310	30
1410	2340	30
1410	2370	30
1410	2400	30
1410	2430	30
1410	2460	30
1410	2490	30
1410	2520	30
1440	1290	30
1440	1320	30
1440	1350	30
1440	1380	30
1440	1410	30
1440	1440	30
1440	1470	30
1440	1500	30
1440	1530	30
1440	1560	30
1440	1590	30
1440	1620	30
1440	1650	30
1440	1680	30
1440	1710	30
1440	1740	30
1440	1800	30
1440	1830	30
1440	1860	30
1440	1890	30
1440	1920	30
1440	1950	30
1440	1980	30
1440	2010	30
1440	2040	30
1440	2100	30
1440	2130	30
1440	2160	30
1440	2190	30
1440	2220	30
1440	2250	30
1440	2280	30
1440	2310	30
1440	2340	30
1440	2370	30
1440	2400	30
1440	2430	30
1440	2460	30
1440	2490	30
1440	2520	30
1470	1290	30
1470	1320	30
1470	1350	30
1470	1380	30
1470	1410	30
1470	1440	30
1470	1470	30
1470	1500	30
1470	1530	30
1470	1560	30
1470	1590	30
1470	1620	30
1470	1650	30
1470	1680	30
1470	1710	30
1470	1740	30
1470	1770	30
1470	1800	30
1470	1830	30
1470	1860	30
1470	1890	30
1470	1920	30
1470	1950	30
1470	1980	30
1470	2010	30
1470	2040	30
1470	2070	30
1470	2100	30
1470	2130	30
1470	2160	30
1470	2190	30
1470	2220	30
1470	2250	30
1470	2280	30
1470	2310	30
1470	2340	30
1470	2370	30
1470	2400	30
1470	2430	30
1470	2460	30
1470	2490	30
1470	2520	30
1500	1290	30
1500	1320	30
1500	1350	30
1500	1380	30
1500	1410	30
1500	1440	30
1500	1470	30
1500	1500	30
1500	1530	30
1500	1560	30
1500	1590	30
1500	1620	30
1500	1650	30
1500	1680	30
1500	1710	30
1500	1740	30
1500	1770	30
1500	1800	30
1500	1830	30
1500	1860	30
1500	1890	30
1500	1920	30
1500	1950	30
1500	1980	30
1500	2010	30
1500	2040	30
1500	2070	30
1500	2100	30
1500	2130	30
1500	2160	30
1500	2190	30
1500	2220	30
1500	2250	30
1500	2280	30
1500	2310	30
1500	2340	30
1500	2370	30
1500	2400	30
1500	2430	30
1500	2460	30
1500	2490	30
1500	2520	30
1530	1290	30
1530	1320	30
1530	1350	30
1530	1380	30
1530	1410	30
1530	1440	30
1530	1500	30
1530	1530	30
1530	1560	30
1530	1650	30
1530	1680	30
1530	1740	30
1530	1770	30
1530	1800	30
1530	1860	30
1530	1890	30
1530	1950	30
1530	1980	30
1530	2040	30
1530	2070	30
1530	2100	30
1530	2130	30
1530	2220	30
1530	2250	30
1530	2280	30
1530	2340	30
1530	2370	30
1530	2400	30
1530	2430	30
1530	2490	30
1560	1320	30
1560	1350	30
1560	1380	30
1560	1410	30
1560	1440	30
1560	1470	30
1560	1500	30
1560	1530	30
1560	1560	30
1560	1590	30
1560	1620	30
1560	1650	30
1560	1680	30
1560	1710	30
1560	1740	30
1560	1770	30
1560	1800	30
1560	1830	30
1560	1860	30
1560	1890	30
1560	1920	30
1560	1950	30
1560	1980	30
1560	2010	30
1560	2040	30
1560	2070	30
1560	2100	30
1560	2130	30
1560	2160	30
1560	2190	30
1560	2220	30
1560	2250	30
1560	2280	30
1560	2310	30
1560	2340	30
1560	2370	30
1560	2400	30
1560	2430	30
1560	2460	30
1560	2490	30
1560	2520	30
1590	1290	30
1590	1320	30
1590	1350	30
1590	1380	30
1590	1410	30
1590	1440	30
1590	1470	30
1590	1500	30
1590	1530	30
1590	1560	30
1590	1590	30
1590	1620	30
1590	1650	30
1590	1680	30
1590	1710	30
1590	1740	30
1590	1770	30
1590	1800	30
1590	1830	30
1590	1860	30
1590	1890	30
1590	1920	30
1590	1950	30
1590	1980	30
1590	2010	30
1590	2040	30
1590	2070	30
1590	2100	30
1590	2130	30
1590	2160	30
1590	2190	30
1590	2220	30
1590	2250	30
1590	2280	30
1590	2310	30
1590	2340	30
1590	2370	30
1590	2400	30
1590	2430	30
1590	2460	30
1590	2490	30
1590	2520	30
1620	1290	30
1620	1320	30
1620	1350	30
1620	1380	30
1620	1410	30
1620	1440	30
1620	1470	30
1620	1500	30
1620	1530	30
1620	1560	30
1620	1590	30
1620	1620	30
1620	1650	30
1620	1680	30
1620	1710	30
1620	1740	30
1620	1770	30
1620	1800	30
1620	1830	30
1620	1860	30
1620	1890	30
1620	1920	30
1620	1950	30
1620	1980	30
1620	2010	30
1620	2040	30
1620	2070	30
1620	2100	30
1620	2130	30
1620	2160	30
1620	2190	30
1620	2220	30
1620	2250	30
1620	2280	30
1620	2310	30
1620	2340	30
1620	2370	30
1620	2400	30
1620	2430	30
1620	2460	30
1620	2490	30
1620	2520	30
1650	1290	30
1650	1320	30
1650	1350	30
1650	1380	30
1650	1410	30
1650	1440	30
1650	1470	30
1650	1500	30
1650	1530	30
1650	1560	30
1650	1590	30
1650	1620	30
1650	1650	30
1650	1680	30
1650	1710	30
1650	1740	30
1650	1770	30
1650	1800	30
1650	1830	30
1650	1860	30
1650	1890	30
1650	1920	30
1650	1950	30
1650	1980	30
1650	2010	30
1650	2040	30
1650	2070	30
1650	2100	30
1650	2130	30
1650	2160	30
1650	2190	30
1650	2220	30
1650	2250	30
1650	2280	30
1650	2310	30
1650	2340	30
1650	2370	30
1650	2400	30
1650	2430	30
1650	2460	30
1650	2490	30
1650	2520	30
1680	1290	30
1680	1320	30
1680	1350	30
1680	1380	30
1680	1410	30
1680	1440	30
1680	1470	30
1680	1500	30
1680	1530	30
1680	1560	30
1680	1590	30
1680	1620	30
1680	1650	30
1680	1680	30
1680	1710	30
1680	1740	30
1680	1770	30
1680	1800	30
1680	1830	30
1680	1860	30
1680	1890	30
1680	1920	30
1680	1950	30
1680	1980	30
1680	2010	30
1680	2040	30
1680	2070	30
1680	2100	30
1680	2130	30
1680	2160	30
1680	2190	30
1680	2220	30
1680	2250	30
1680	2280	30
1680	2310	30
1680	2340	30
1680	2370	30
1680	2400	30
1680	2430	30
1680	2460	30
1680	2490	30
1680	2520	30
1710	1290	30
1710	1320	30
1710	1350	30
1710	1380	30
1710	1410	30
1710	1440	30
1710	1470	30
1710	1500	30
1710	1530	30
1710	1560	30
1710	1590	30
1710	1620	30
1710	1650	30
1710	1680	30
1710	1740	30
1710	1770	30
1710	1800	30
1710	1830	30
1710	1860	30
1710	1890	30
1710	1950	30
1710	1980	30
1710	2010	30
1710	2040	30
1710	2070	30
1710	2100	30
1710	2130	30
1710	2160	30
1710	2220	30
1710	2250	30
1710	2280	30
1710	2310	30
1710	2370	30
1710	2400	30
1710	2430	30
1710	2460	30
1710	2490	30
1710	2520	30
1740	1440	30
1740	1470	30
1740	1500	30
1740	1530	30
1740	1560	30
1740	1590	30
1740	1620	30
1740	1650	30
1740	1680	30
1740	1710	30
1740	1740	30
1740	1770	30
1740	1800	30
1740	1830	30
1740	1860	30
